symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,signals,score_tags,premium,sniper,knn_score,swing_trend,mae_r,mfe_tp1,accel_ratio,buy_pressure,absorption,obv_agree,obv_strength,size_mult,signal_bar,zone_age_bars,bos_candles_ago,extension_atr,room_atr,tp1_beyond_level,entry_range_atr,run_bars
XLMUSDT,13641,13643,1783778400,1783781100,LONG,TRAIL,0.191951366,0.19313975,0.19957874,0.18884709,0.23333357294100726,0.1405818172981461,0.09275175564286116,14,1.69,66.07,0.5338345864661735,0.004076040640661413,1.2116030810734832,base,adaptive disabled,1.0,78.5,90,100,50,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,1,0.45,bear,0.1615,1.0591,5.259,0.0097,1.645,1.0,0.3585,0.75,13641,0,3,1.587,0.202,1,2.738,0
BTCUSDT,13644,13783,1783781100,1783907100,LONG,SL,64495.879460000004,64817.65096,66671.0548,63582.0484,-0.1931645849100517,-0.21549573587836143,0.022331150968309763,16,1.33,61.04,0.4146341463414634,0.002208377035426684,2.4146891108025965,base,adaptive disabled,1.0,82.5,90,90,70,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.3x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,1,0.4,bear,1.2458,0.0,10.0,-0.0339,1.126,1.0,0.3976,0.158203125,13644,1,5,1.493,4.84,0,1.983,0
ETHUSDT,13647,13652,1783783800,1783789200,LONG,TRAIL,1813.691362,1822.739912,1874.85956,1787.99348,0.35424550058095544,0.2130905710034903,0.14115492957746514,15,1.46,68.01,0.4813805631244187,0.004346852036480944,3.128185986941466,base,adaptive disabled,1.0,80.5,90,80,70,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0,0.375,bull,0.244,1.0685,2.319,0.0562,1.107,1.0,0.5878,1.0,13644,0,1,0.507,0.813,1,1.913,0
BILLUSDT,6388,6397,1783802700,1783811700,LONG,TRAIL,0.041070156000000003,0.04184058,0.0452829,0.0395457,0.0,-0.047356980846774185,0.047356980846774185,14,2.15,69.6,0.44398340248962387,0.012030257593245658,1.2315184778428523,base,adaptive disabled,1.15,84.5,90,100,70,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 2.1x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | RelStrengthRisk:1.15,0,0,0.575,bull,0.2625,1.168,1.103,0.2866,2.237,1.0,0.3613,0.87890625,6386,0,1,1.665,4.572,0,0.891,0
BILLUSDT,6411,6418,1783823400,1783830600,LONG,TRAIL,0.042463214,0.04325977,0.04681885,0.04088705,0.3447589581422053,0.30687337346478594,0.037885584677419405,16,2.67,65.35,0.5227882037533507,0.01720235968808519,1.5010928686955922,base,adaptive disabled,1.0,84.5,90,100,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.7x | FVG | ChoCH | Engulfing | BullWick | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0,0.4,range,0.3891,1.2137,10.0,0.3144,1.863,1.0,0.0217,0.703125,6411,2,3,1.118,0.588,1,1.118,0
HYPEUSDT,13706,13740,1783836900,1783868400,SHORT,SL,66.7139058,66.36828453,64.39742266,67.68219245,-1.0817744188923846,-1.2174191704168948,0.13564475152451042,15,3.53,30.33,0.7026178010471285,0.004726918540452132,1.4596854551613057,base,adaptive disabled,1.15,80.0,60,100,90,80,OFF_HOURS,neutral,bearish,FVG,BOS bearish | Vol 3.5x | FVG | ChoCH | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | NestedOB_1h+2 | QualityRisk:1.15,0,0,0.45,range,1.1361,0.4916,0.0,-0.0399,1.836,1.0,-0.302,0.984375,13706,0,1,1.416,1.048,1,1.651,3
ADAUSDT,13707,13785,1783837800,1783908900,SHORT,TRAIL,0.16244184,0.16012596,0.14942979,0.16725674,0.2825442975208884,0.2540784306285333,0.02846586689235508,14,1.67,29.62,0.7446808510638333,0.006561381405220094,1.3336007714311648,base,adaptive disabled,1.15,84.5,90,100,70,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 1.7x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0,0.6,range,0.5936,1.443,0.0,-0.1794,1.786,1.0,-0.2961,0.421875,13707,0,5,2.101,-1.0,0,0.7,0
BILLUSDT,6435,6447,1783845000,1783856700,LONG,TRAIL,0.044597899999999996,0.0454345,0.0491725,0.0429425,1.123289182508624,1.0559370319709893,0.06735215053763463,16,1.96,70.04,0.4731182795698927,0.01363393960045615,0.8709442033774832,base,adaptive disabled,1.25,84.5,90,100,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.0x | FVG | ChoCH | Engulfing | BullWick | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,0.45,bull,0.6511,1.8194,3.2,0.2498,2.579,1.0,0.2473,1.25,6435,0,1,0.8,1.324,0,1.158,2
ZECUSDT,13717,13735,1783846800,1783863900,LONG,TRAIL,522.807652,532.08027876,573.76139379,504.29286874,0.38558742160433396,0.33264246763245564,0.05294495397187831,15,1.48,62.25,0.23444976076555168,0.0075106925164610235,1.1098725653217407,base,adaptive disabled,1.25,82.1,90,88,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,0.375,range,0.2337,1.0787,3.413,0.028,1.804,1.0,0.1128,0.9375,13714,0,4,1.495,3.292,0,1.412,0
AAVEUSDT,13734,13781,1783862100,1783905300,LONG,SL,99.748966,101.3344772,108.55238602,96.52253799,-1.2428778227450705,-1.3189607138725952,0.07608289112752452,14,3.35,65.56,0.49074074074073937,0.016609709951038918,3.5573665747347536,base,adaptive disabled,1.25,76.0,60,80,90,80,NEW_YORK,neutral,bullish,FVG,BOS bullish | Vol 3.4x | FVG | ChoCH | Engulfing | Session:NEW_YORK | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,0.475,range,1.0845,0.152,0.0,0.0809,1.658,1.0,0.0248,1.23046875,13734,0,2,2.554,3.528,0,0.812,0
DOTUSDT,13754,13763,1783880100,1783889100,SHORT,SL,0.83785266,0.8243,0.8094708,0.8497764,-0.48285785856619,-0.5421461508197114,0.05928829225352132,15,6.38,31.84,0.563218390804604,0.005855746362471292,2.242750857092696,base,adaptive disabled,1.15,82.5,90,90,70,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 6.4x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0,0.425,bear,1.1446,0.0408,0.0,-0.0637,2.034,1.0,-0.3253,0.421875,13752,1,2,1.093,4.372,1,1.164,0
AVAXUSDT,13771,13776,1783895400,1783900800,SHORT,SL,6.3849222,6.275,6.08871381,6.50242873,-1.1410242477588268,-1.2496977350960838,0.10867348733725693,17,2.05,35.61,0.7227722772277181,0.004744231272913606,1.702651890194259,base,adaptive disabled,1.15,84.5,90,100,70,80,DEAD_ZONE,bearish,bearish,FVG,BOS bearish | Vol 2.0x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | NestedOB_1h+2 | TrendPairRisk:1.15,0,1,0.5,bull,1.1495,0.1267,0.0,-0.0675,2.001,1.0,-0.3111,1.0,13770,0,1,0.089,0.357,1,1.338,1
ETHUSDT,13778,13790,1783901700,1783913400,LONG,SL,1834.396814,1855.67979348,1956.91896738,1788.18701087,-1.4152540311038997,-1.5082941923163873,0.0930401612124874,17,2.49,63.56,0.30068836045055974,0.010999628496729806,4.54604325752273,base,adaptive disabled,1.15,85.7,90,76,90,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.5x | FVG | LiqSweep | ChoCH | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | RelStrengthRisk:1.15,0,1,0.475,bear,1.3191,0.0,0.0,0.1197,1.552,1.0,0.134,1.171875,13778,0,1,0.895,0.384,1,3.26,0
LINKUSDT,13778,13790,1783901700,1783913400,LONG,SL,8.11782,8.21604006,8.68020028,7.90659991,-2.071961999448061,-2.2256939668949074,0.15373196744684633,16,2.35,63.75,0.2528301886792454,0.008935371974185482,3.415865057602759,base,adaptive disabled,1.15,68.0,60,70,70,80,OFF_HOURS,neutral,bullish,FVG,BOS bullish | Vol 2.4x | FVG | LiqSweep | ChoCH | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | NestedOB_1h+2 | RelStrengthRisk:1.15,0,0,0.4,range,1.197,0.0,0.0,-0.0676,2.53,-1.0,-0.1214,2.0,13778,0,1,0.0,0.291,1,3.401,0
SUIUSDT,13778,13788,1783901700,1783911600,LONG,SL,0.74303108,0.74878706,0.77833528,0.72908824,-2.039312157709628,-2.214174003018763,0.17486184530913482,17,2.43,56.65,0.24000000000000243,0.009200002502731987,2.848167441854161,base,adaptive disabled,1.15,75.6,60,78,90,80,OFF_HOURS,neutral,bullish,FVG,BOS bullish | Vol 2.4x | FVG | LiqSweep | MACD_Div | ChoCH | Engulfing | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | MACD_Div+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | QualityRisk:1.15,0,1,0.45,bear,1.3936,0.0,0.0,0.2011,1.642,1.0,0.0905,1.640625,13778,0,1,0.332,1.359,1,3.321,0
ADAUSDT,13785,13792,1783908000,1783915200,SHORT,TRAIL,0.15994734,0.15709797,0.14428985,0.16563672,0.2100563997313704,0.17842891879320136,0.03162748093816904,15,1.6,33.33,0.2467532467532462,0.00894064120876311,2.0984962164197576,base,adaptive disabled,1.15,74.3,90,79,50,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 1.6x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0,0.525,range,0.1499,1.0344,0.826,-0.0317,1.657,1.0,-0.5459,0.5625,13785,0,1,0.704,-1.0,0,0.616,2
BTCUSDT,13785,13792,1783908000,1783915200,SHORT,TRAIL,63288.55818,62707.92218644,59827.21093219,64628.39635594,0.1650707372023541,0.12521538606869126,0.03985535113366282,15,2.85,35.33,0.19994059700014793,0.004076118190151576,2.5254146801608277,base,adaptive disabled,1.0,70.3,65,73,70,80,OFF_HOURS,bearish,neutral,FVG,BOS bearish | Vol 2.9x | FVG | LiqSweep | ChoCH | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0,0.75,range,0.1703,1.0126,1.031,0.0046,2.921,1.0,-0.3141,0.421875,13785,0,1,0.632,2.235,1,0.797,0
TAOUSDT,13785,13834,1783908000,1783953000,SHORT,TRAIL,207.54240000000001,204.21369289,189.06846447,214.31051184,0.0,-0.05749639030787657,0.05749639030787657,14,1.68,35.12,0.1910112359550554,0.005600543844802276,1.3217283473739927,base,adaptive disabled,1.15,74.9,90,82,50,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 1.7x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0,0.5,range,0.171,1.0642,0.586,0.0567,1.852,1.0,-0.2638,0.9375,13785,0,2,1.074,0.496,1,0.578,5
BILLUSDT,6542,6546,1783941300,1783945800,LONG,TRAIL,0.053958448,0.05497064,0.0594932,0.0519556,2.2215861610024397,2.133186463421795,0.08839969758064509,15,1.65,59.17,0.3522167487684724,0.04004677991175354,1.6776622130012167,base,adaptive disabled,1.15,84.5,90,100,70,80,OVERLAP,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | QualityRisk:1.15,0,0,0.575,bull,0.5435,1.5724,7.333,0.0911,1.367,1.0,0.1199,1.640625,6542,0,1,0.17,0.339,1,1.289,0
TAOUSDT,13827,13844,1783945800,1783962000,SHORT,TRAIL,205.44702,203.67658111,194.78290556,209.60569815,0.42949525832953517,0.30599025710697075,0.12350500122256439,15,4.35,35.89,0.5294117647058862,0.0043737313195293765,1.1262358147793452,base,adaptive disabled,1.25,84.5,90,100,70,80,OVERLAP,bearish,bearish,FVG,BOS bearish | Vol 4.3x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,0.475,range,0.5898,1.0997,0.0,-0.0354,3.028,1.0,-0.3159,1.25,13827,0,2,0.773,0.994,1,0.552,5
BTCUSDT,13830,13833,1783948500,1783952100,SHORT,TRAIL,62513.26758,62200.01208,60395.6604,63402.9132,0.08485787407083879,0.04533234590182483,0.03952552816901396,15,1.34,29.37,0.47090192441456646,0.002527284946907219,1.1452740013551517,base,adaptive disabled,1.25,84.5,90,100,70,80,NEW_YORK,bearish,bearish,FVG,BOS bearish | Vol 1.3x | FVG | ChoCH | BearWick | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,0.525,range,0.2571,1.1916,4.01,-0.299,1.166,1.0,-0.3052,0.28125,13829,1,4,2.363,0.328,1,3.565,0
ETHUSDT,13830,13849,1783948500,1783966500,SHORT,TRAIL,1767.921996,1755.83527792,1691.8963896,1798.46120347,0.6078241696438367,0.47757113361113734,0.1302530360326994,13,1.99,30.66,0.4762129062647095,0.0028644216219660492,0.9456623536490109,base,adaptive disabled,1.15,69.8,65,100,50,80,NEW_YORK,bearish,neutral,FVG,BOS bearish | Vol 2.0x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | 1h+2 | 4hN+1 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15,0,1,0.575,bull,0.5861,1.3082,1.478,-0.096,1.573,1.0,-0.3138,1.125,13830,2,3,1.268,0.179,1,2.417,0
SOLUSDT,13830,13848,1783948500,1783965600,SHORT,TRAIL,75.51350400000001,74.82032599,71.38162997,77.11279001,0.36172523785870914,0.3086061012760032,0.05311913658270591,13,1.87,29.74,0.6261682242990627,0.002731499120718676,0.7735200843349118,base,adaptive disabled,1.25,76.5,90,90,50,80,NEW_YORK,bearish,bearish,FVG,BOS bearish | Vol 1.9x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,0.475,bear,0.4793,1.4044,3.35,-0.2626,2.254,1.0,-0.2658,0.5625,13830,0,4,1.899,0.712,1,2.571,2
DOTUSDT,13832,13834,1783950300,1783953000,SHORT,TRAIL,0.8283735600000001,0.82420921,0.80024605,0.84018465,0.0,-0.07890213815998413,0.07890213815998413,17,1.49,36.93,0.3564356435643577,0.004352319314297934,1.2842450778243406,base,adaptive disabled,1.25,81.5,90,100,60,80,NEW_YORK,bearish,bearish,OB,BOS bearish | Vol 1.5x | FVG | OB | ChoCH | Engulfing | BearWick | Session:NEW_YORK | StrongTrend1h | Zone:OB | MTF 17 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Engulfing+1 | BearWick+1 | Zone:OB+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,0.6,bear,0.6118,1.1223,9.0,-0.1711,1.744,1.0,-0.4514,0.5625,13830,4,2,0.7,0.731,1,1.522,0
HYPEUSDT,13843,13859,1783960200,1783975500,SHORT,TRAIL,63.568840200000004,62.55016611,57.91483055,65.64038982,0.1946815078810624,0.13330828313542464,0.061373224745637764,15,1.68,35.23,0.21730382293762254,0.006842238171982596,1.390690338805369,base,adaptive disabled,1.25,81.7,90,86,70,80,NEW_YORK,bearish,bearish,FVG,BOS bearish | Vol 1.7x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,0.55,bear,0.212,1.3222,0.426,-0.0113,1.05,1.0,-0.3238,1.0,13843,0,1,0.755,-1.0,0,1.473,0
AVAXUSDT,13864,13923,1783979100,1784033100,SHORT,SL,6.4028826,6.32550186,5.95950931,6.5694969,-1.0990497214224735,-1.1759084616386495,0.07685874021617592,16,2.87,28.97,0.4906832298136643,0.0075076341697369745,1.3515770596045635,base,adaptive disabled,1.15,84.5,90,100,70,80,DEAD_ZONE,bearish,bearish,FVG,BOS bearish | Vol 2.9x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | NestedOB_1h+2 | TrendPairRisk:1.15,0,0,0.45,bear,1.1951,0.3474,1.197,-0.0731,1.327,1.0,-0.6115,1.0,13863,1,1,0.986,0.384,1,0.932,0
XLMUSDT,13882,13886,1783995300,1783999800,SHORT,TRAIL,0.179184924,0.17818317,0.17259585,0.18190805,0.2808781840954702,0.2068518483695433,0.07402633572592696,14,1.43,34.29,0.4396355353075137,0.003329820708136992,0.7879407322162241,base,adaptive disabled,1.15,82.5,90,90,70,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 1.4x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0,0.45,range,0.2185,1.0331,0.0,0.0086,1.139,1.0,-0.4279,0.5625,13882,0,2,1.385,1.055,1,1.266,6
